2017-09-17 12:37:41.572 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/app/user/getLowerAgentCount],methods=[GET]}" onto public com.estore.base.ResponseResult com.estore.user.controller.UserController.getLowerAgentsCount(int)
2017-09-17 12:37:41.576 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2017-09-17 12:37:41.577 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-09-17 12:37:41.654 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-09-17 12:37:41.654 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-09-17 12:37:41.746 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-09-17 12:37:41.799 [main] INFO  org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2017-09-17 12:37:42.421 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2017-09-17 12:37:42.423 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2017-09-17 12:37:42.429 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2017-09-17 12:37:42.573 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8080 (http)
2017-09-17 12:37:42.589 [main] INFO  com.estore.EStoreApplication - Started EStoreApplication in 10.39 seconds (JVM running for 12.756)
2017-09-17 12:39:49.189 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2017-09-17 12:39:49.331 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 140 ms
2017-09-17 13:26:45.222 [main] INFO  com.estore.EStoreApplication - Starting EStoreApplication on 01A669301435337 with PID 6516 (C:\Workspace\SubWork\EStore\bin started by 01435337 in C:\Workspace\SubWork\EStore)
2017-09-17 13:26:45.233 [main] INFO  com.estore.EStoreApplication - No active profile set, falling back to default profiles: default
2017-09-17 13:26:45.321 [main] INFO  org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@4fbda97b: startup date [Sun Sep 17 13:26:45 CST 2017]; root of context hierarchy
2017-09-17 13:26:45.652 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
2017-09-17 13:26:49.776 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8080 (http)
2017-09-17 13:26:50.754 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 5437 ms
2017-09-17 13:26:51.885 [localhost-startStop-1] INFO  org.springframework.cache.ehcache.EhCacheManagerFactoryBean - Initializing EhCache CacheManager
2017-09-17 13:26:52.401 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2017-09-17 13:26:52.403 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2017-09-17 13:26:52.404 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2017-09-17 13:26:52.404 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2017-09-17 13:26:52.404 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'delegatingFilterProxy' to urls: [/app/*]
2017-09-17 13:26:52.404 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Filter characterEncodingFilter was not registered (possibly already registered?)
2017-09-17 13:26:52.405 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'mobileAppAuthRequestFilter' to: [/*]
2017-09-17 13:26:52.405 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2017-09-17 13:26:56.203 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@4fbda97b: startup date [Sun Sep 17 13:26:45 CST 2017]; root of context hierarchy
2017-09-17 13:26:56.440 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/download/video/{filename:.+}],methods=[GET],produces=[video/*]}" onto public org.springframework.core.io.support.ResourceRegion com.estore.common.controller.DownloadController.downloadVideo(java.lang.String,javax.servlet.http.HttpServletRequest)
2017-09-17 13:26:56.445 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/download/image/{filename:.+}],methods=[GET],produces=[image/*]}" onto public org.springframework.core.io.Resource com.estore.common.controller.DownloadController.downloadImage(java.lang.String,javax.servlet.http.HttpServletRequest)
2017-09-17 13:26:56.446 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/upload/image],methods=[POST]}" onto public com.estore.base.ResponseResult com.estore.common.controller.UploadController.uploadImage(org.springframework.web.multipart.MultipartHttpServletRequest)
2017-09-17 13:26:56.447 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/upload/video],methods=[POST]}" onto public com.estore.base.ResponseResult com.estore.common.controller.UploadController.uploadVideo(org.springframework.web.multipart.MultipartHttpServletRequest)
2017-09-17 13:26:56.448 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclass/remove]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassController.remove(int[])
2017-09-17 13:26:56.449 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclass/save]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassController.save(com.estore.microclass.entity.MicroClass,org.springframework.validation.BindingResult)
2017-09-17 13:26:56.449 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclass/search]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassController.search(java.lang.String)
2017-09-17 13:26:56.450 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclass/modify]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassController.modify(com.estore.microclass.entity.MicroClass,org.springframework.validation.BindingResult)
2017-09-17 13:26:56.450 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclass/getDetail]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassController.getDetail(int)
2017-09-17 13:26:56.451 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclass/edit]}" onto public com.estore.microclass.entity.MicroClass com.estore.microclass.controller.MicroClassController.getDetail()
2017-09-17 13:26:56.451 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/app/microclass/search]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassController.searchForApp(java.lang.String)
2017-09-17 13:26:56.455 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclassvideo/remove]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassVideoController.remove(int[])
2017-09-17 13:26:56.455 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclassvideo/save]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassVideoController.save(com.estore.microclass.entity.MicroClassVideo,org.springframework.validation.BindingResult)
2017-09-17 13:26:56.456 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclassvideo/search]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassVideoController.search(java.lang.String)
2017-09-17 13:26:56.456 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclassvideo/modify]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassVideoController.modify(com.estore.microclass.entity.MicroClassVideo,org.springframework.validation.BindingResult)
2017-09-17 13:26:56.500 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclassvideo/searchByMicroClassId]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassVideoController.searchByMicroClassId(int)
2017-09-17 13:26:56.501 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclassvideo/getDetail]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassVideoController.getDetail(int)
2017-09-17 13:26:56.503 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/majorcategory/remove]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MajorCategoryController.remove(int[])
2017-09-17 13:26:56.504 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/majorcategory/save]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MajorCategoryController.save(com.estore.product.entity.MajorCategory,org.springframework.validation.BindingResult)
2017-09-17 13:26:56.504 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/majorcategory/search]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MajorCategoryController.search(java.lang.String)
2017-09-17 13:26:56.504 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/majorcategory/modify]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MajorCategoryController.modify(com.estore.product.entity.MajorCategory)
2017-09-17 13:26:56.505 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/majorcategory/getdetail]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MajorCategoryController.getDetail(int)
2017-09-17 13:26:56.507 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/minorcategory/remove]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MinorCategoryController.remove(int[])
2017-09-17 13:26:56.507 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/minorcategory/save]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MinorCategoryController.save(com.estore.product.entity.MinorCategory,org.springframework.validation.BindingResult)
